disease,dbxref
http://purl.obolibrary.org/obo/UBERON_0001897,SCTID:244433007
http://purl.obolibrary.org/obo/UBERON_0001897,EMAPA:17540
http://purl.obolibrary.org/obo/UBERON_0001897,neuronames:300
http://purl.obolibrary.org/obo/UBERON_0004151,SCTID:276456008
http://purl.obolibrary.org/obo/UBERON_0004151,FMA:7095
http://purl.obolibrary.org/obo/UBERON_2001717,ZFA:0005516
http://purl.obolibrary.org/obo/NCBITaxon_41666,GC_ID:1
http://purl.obolibrary.org/obo/UBERON_0013160,EHDAA2:0000450
http://purl.obolibrary.org/obo/UBERON_0013160,EMAPA:17535
http://purl.obolibrary.org/obo/UBERON_0013160,VHOG:0000884
http://purl.obolibrary.org/obo/UBERON_0013160,EHDAA:5437
http://purl.obolibrary.org/obo/UBERON_0002193,FMA:74562
http://purl.obolibrary.org/obo/UBERON_0002193,EMAPA:18765
http://purl.obolibrary.org/obo/UBERON_0002193,EHDAA2:0004615
http://purl.obolibrary.org/obo/UBERON_0002193,CALOHA:TS-2018
http://purl.obolibrary.org/obo/UBERON_0002193,MA:0000013
http://purl.obolibrary.org/obo/UBERON_0010253,EHDAA2:0000044
http://purl.obolibrary.org/obo/UBERON_0039844,FMA:10655
http://purl.obolibrary.org/obo/UBERON_0014679,NCIT:C102293
http://purl.obolibrary.org/obo/UBERON_2001938,ZFA:0005408
http://purl.obolibrary.org/obo/UBERON_0004658,FMA:59331
http://purl.obolibrary.org/obo/UBERON_0004658,MA:0002817
http://purl.obolibrary.org/obo/UBERON_0004658,SCTID:51354009
http://purl.obolibrary.org/obo/UBERON_2001426,ZFA:0001426
http://purl.obolibrary.org/obo/UBERON_0011655,VSAO:0000161
http://purl.obolibrary.org/obo/UBERON_0011655,Wikipedia:Interclavicle
http://purl.obolibrary.org/obo/CHEBI_18282,KEGG:C00701
http://purl.obolibrary.org/obo/CHEBI_18282,Wikipedia:Nucleobase
http://purl.obolibrary.org/obo/UBERON_0000936,MBA:158
http://purl.obolibrary.org/obo/UBERON_0000936,TAO:0000320
http://purl.obolibrary.org/obo/UBERON_0000936,NCIT:C33356
http://purl.obolibrary.org/obo/UBERON_0000936,MA:0002743
http://purl.obolibrary.org/obo/UBERON_0000936,BIRNLEX:1026
http://purl.obolibrary.org/obo/UBERON_0000936,BM:MB-Tec-PC
http://purl.obolibrary.org/obo/UBERON_0000936,Wikipedia:Posterior_commissure
http://purl.obolibrary.org/obo/UBERON_0000936,DMBA:17787
http://purl.obolibrary.org/obo/UBERON_0000936,HBA:9229
http://purl.obolibrary.org/obo/UBERON_0000936,BAMS:pc
http://purl.obolibrary.org/obo/UBERON_0000936,ZFA:0000320
http://purl.obolibrary.org/obo/UBERON_0000936,UMLS:C0152327
http://purl.obolibrary.org/obo/UBERON_0000936,neuronames:484
http://purl.obolibrary.org/obo/UBERON_0000936,FMA:62072
http://purl.obolibrary.org/obo/UBERON_0000936,BAMS:PC
http://purl.obolibrary.org/obo/UBERON_0000936,DHBA:10567
http://purl.obolibrary.org/obo/UBERON_0000936,EMAPA:35695
http://purl.obolibrary.org/obo/UBERON_0013277,FMA:77300
http://purl.obolibrary.org/obo/UBERON_0002002,MA:0001511
http://purl.obolibrary.org/obo/UBERON_0002002,SCTID:303101003
http://purl.obolibrary.org/obo/UBERON_0002002,FMA:10425
http://purl.obolibrary.org/obo/UBERON_0002002,Wikipedia:Interchondral_articulations
http://purl.obolibrary.org/obo/UBERON_2001069,ZFA:0001069
http://purl.obolibrary.org/obo/CL_0000762,ZFA:0009323
http://purl.obolibrary.org/obo/UBERON_0006632,FMA:10645
http://purl.obolibrary.org/obo/UBERON_0006632,SCTID:244242003
http://purl.obolibrary.org/obo/UBERON_0006632,Wikipedia:Musculophrenic_artery
http://purl.obolibrary.org/obo/UBERON_0006632,EMAPA:19215
http://purl.obolibrary.org/obo/UBERON_2000983,ZFA:0000983
http://purl.obolibrary.org/obo/GO_0007286,Wikipedia:Spermiogenesis
http://purl.obolibrary.org/obo/UBERON_0002108,EV:0100072
http://purl.obolibrary.org/obo/UBERON_0002108,EFO:0000841
http://purl.obolibrary.org/obo/UBERON_0002108,VHOG:0000055
http://purl.obolibrary.org/obo/UBERON_0002108,NCIT:C12386
http://purl.obolibrary.org/obo/UBERON_0002108,MIAA:0000047
http://purl.obolibrary.org/obo/UBERON_0002108,UMLS:C0021852
http://purl.obolibrary.org/obo/UBERON_0002108,ZFA:0001323
http://purl.obolibrary.org/obo/UBERON_0002108,galen:SmallIntestine
http://purl.obolibrary.org/obo/UBERON_0002108,MESH:D007421
http://purl.obolibrary.org/obo/UBERON_0002108,BTO:0000651
http://purl.obolibrary.org/obo/UBERON_0002108,GAID:313
http://purl.obolibrary.org/obo/UBERON_0002108,EMAPA:32834
http://purl.obolibrary.org/obo/UBERON_0002108,AAO:0010397
http://purl.obolibrary.org/obo/UBERON_0002108,MAT:0000047
http://purl.obolibrary.org/obo/UBERON_0002108,MA:0000337
http://purl.obolibrary.org/obo/UBERON_0002108,Wikipedia:Small_intestine
http://purl.obolibrary.org/obo/UBERON_0002108,SCTID:181250005
http://purl.obolibrary.org/obo/UBERON_0002108,TAO:0001323
http://purl.obolibrary.org/obo/UBERON_0002108,CALOHA:TS-0942
http://purl.obolibrary.org/obo/UBERON_0002108,FMA:7200
http://purl.obolibrary.org/obo/UBERON_0002108,XAO:0000130
http://purl.obolibrary.org/obo/UBERON_0008280,MESH:D003064
http://purl.obolibrary.org/obo/UBERON_0003443,MA:0000556
http://purl.obolibrary.org/obo/UBERON_0003443,EMAPA:37267
http://purl.obolibrary.org/obo/UBERON_0002887,MA:0002921
http://purl.obolibrary.org/obo/UBERON_0002887,MBA:295
http://purl.obolibrary.org/obo/UBERON_0002887,BAMS:BL
http://purl.obolibrary.org/obo/UBERON_0002887,EMAPA:35167
http://purl.obolibrary.org/obo/UBERON_0002887,BIRNLEX:2692
http://purl.obolibrary.org/obo/UBERON_0002887,FMA:68855
http://purl.obolibrary.org/obo/UBERON_0002887,BAMS:ABL
http://purl.obolibrary.org/obo/UBERON_0002887,HBA:4341
http://purl.obolibrary.org/obo/UBERON_0002887,neuronames:246
http://purl.obolibrary.org/obo/UBERON_0002887,UMLS:C0175222
http://purl.obolibrary.org/obo/UBERON_0002887,BAMS:BLA
http://purl.obolibrary.org/obo/UBERON_0016928,FMA:33745
http://purl.obolibrary.org/obo/UBERON_0001485,NCIT:C32898
http://purl.obolibrary.org/obo/UBERON_0001485,galen:KneeJoint
http://purl.obolibrary.org/obo/UBERON_0001485,Wikipedia:Knee
http://purl.obolibrary.org/obo/UBERON_0001485,EMAPA:19137
http://purl.obolibrary.org/obo/UBERON_0001485,MESH:D007719
http://purl.obolibrary.org/obo/UBERON_0001485,VHOG:0001003
http://purl.obolibrary.org/obo/UBERON_0001485,MA:0000471
http://purl.obolibrary.org/obo/UBERON_0001485,UMLS:C0022745
http://purl.obolibrary.org/obo/UBERON_0001485,GAID:114
http://purl.obolibrary.org/obo/UBERON_0001485,SCTID:182204005
http://purl.obolibrary.org/obo/UBERON_0001485,FMA:35175
http://purl.obolibrary.org/obo/UBERON_0001485,EFO:0001957
http://purl.obolibrary.org/obo/UBERON_0011161,FMA:54818
http://purl.obolibrary.org/obo/UBERON_0011161,SCTID:140895003
http://purl.obolibrary.org/obo/UBERON_0003059,ZFA:0000279
http://purl.obolibrary.org/obo/UBERON_0003059,TAO:0000279
http://purl.obolibrary.org/obo/UBERON_0003059,VHOG:0000559
http://purl.obolibrary.org/obo/UBERON_0003059,XAO:0000057
http://purl.obolibrary.org/obo/UBERON_0003059,AAO:0011086
http://purl.obolibrary.org/obo/UBERON_0003059,EMAPA:16752
http://purl.obolibrary.org/obo/UBERON_0003059,EMAPA:16189
http://purl.obolibrary.org/obo/UBERON_0003059,EFO:0001982
http://purl.obolibrary.org/obo/PR_P18181,UniProtKB:P18181
http://purl.obolibrary.org/obo/UBERON_0001899,BAMS:Epi
http://purl.obolibrary.org/obo/UBERON_0001899,EV:0100220
http://purl.obolibrary.org/obo/UBERON_0001899,MAT:0000422
http://purl.obolibrary.org/obo/UBERON_0001899,EMAPA:17532
http://purl.obolibrary.org/obo/UBERON_0001899,HBA:4520
http://purl.obolibrary.org/obo/UBERON_0001899,EFO:0000918
http://purl.obolibrary.org/obo/UBERON_0001899,EHDAA:5433
http://purl.obolibrary.org/obo/UBERON_0001899,BIRNLEX:1710
http://purl.obolibrary.org/obo/UBERON_0001899,BAMS:ETh
http://purl.obolibrary.org/obo/UBERON_0001899,MIAA:0000422
http://purl.obolibrary.org/obo/UBERON_0001899,NCIT:C12457
http://purl.obolibrary.org/obo/UBERON_0001899,UMLS:C0152361
http://purl.obolibrary.org/obo/UBERON_0001899,neuronames:292
http://purl.obolibrary.org/obo/UBERON_0001899,GAID:455
http://purl.obolibrary.org/obo/UBERON_0001899,CALOHA:TS-2060
http://purl.obolibrary.org/obo/UBERON_0001899,VHOG:0000178
http://purl.obolibrary.org/obo/UBERON_0001899,FMA:62009
http://purl.obolibrary.org/obo/UBERON_0001899,BM:Die-Epi
http://purl.obolibrary.org/obo/UBERON_0001899,SCTID:281487003
http://purl.obolibrary.org/obo/UBERON_0001899,Wikipedia:Epithalamus
http://purl.obolibrary.org/obo/UBERON_0001899,AAO:0010482
http://purl.obolibrary.org/obo/UBERON_0001899,MBA:958
http://purl.obolibrary.org/obo/UBERON_0001899,BAMS:EPI
http://purl.obolibrary.org/obo/UBERON_0001899,DHBA:10451
http://purl.obolibrary.org/obo/UBERON_0001899,MESH:D019261
http://purl.obolibrary.org/obo/UBERON_0001899,ZFA:0000509
http://purl.obolibrary.org/obo/UBERON_0001899,MA:0000172
http://purl.obolibrary.org/obo/UBERON_0001899,EHDAA2:0000448
http://purl.obolibrary.org/obo/UBERON_0001899,PBA:128013147
http://purl.obolibrary.org/obo/UBERON_0001899,TAO:0000509
http://purl.obolibrary.org/obo/UBERON_0001899,BAMS:EpT
http://purl.obolibrary.org/obo/UBERON_0001899,BTO:0000175
http://purl.obolibrary.org/obo/UBERON_0003928,ZFA:0005162
http://purl.obolibrary.org/obo/UBERON_0003928,TAO:0005162
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:11341317
http://purl.obolibrary.org/obo/CHEBI_28938,KEGG:C01342
http://purl.obolibrary.org/obo/CHEBI_28938,PDBeChem:NH4
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:12096804
http://purl.obolibrary.org/obo/CHEBI_28938,MolBase:929
http://purl.obolibrary.org/obo/CHEBI_28938,Wikipedia:Ammonium
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:11319011
http://purl.obolibrary.org/obo/CHEBI_28938,MetaCyc:AMMONIUM
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:22631217
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:19199063
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:18515490
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:19596600
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:17392693
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:22524020
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:16903292
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:22562341
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:21993530
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:16345391
http://purl.obolibrary.org/obo/CHEBI_28938,Gmelin:84
http://purl.obolibrary.org/obo/CHEBI_28938,CAS:14798-03-9
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:19716251
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:14879753
http://purl.obolibrary.org/obo/CHEBI_28938,Reaxys:16093784
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:22265469
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:14512268
http://purl.obolibrary.org/obo/CHEBI_28938,PMID:19682559
http://purl.obolibrary.org/obo/UBERON_0005648,EMAPA:17442
http://purl.obolibrary.org/obo/UBERON_0005648,EHDAA2:0000536
http://purl.obolibrary.org/obo/UBERON_0003374,EMAPA:16113
http://purl.obolibrary.org/obo/UBERON_0003374,BTO:0005145
http://purl.obolibrary.org/obo/CL_1001576,CALOHA:TS-1252
http://purl.obolibrary.org/obo/UBERON_0022272,neuronames:1319
http://purl.obolibrary.org/obo/UBERON_0022272,HBA:265505058
http://purl.obolibrary.org/obo/UBERON_0022272,FMA:275544
http://purl.obolibrary.org/obo/UBERON_0022272,DHBA:12774
http://purl.obolibrary.org/obo/UBERON_0022272,Wikipedia:Corticobulbar_tract
http://purl.obolibrary.org/obo/UBERON_0022272,MBA:994
http://purl.obolibrary.org/obo/UBERON_0004246,EMAPA:37708
http://purl.obolibrary.org/obo/UBERON_0004246,MA:0000492
http://purl.obolibrary.org/obo/UBERON_0006259,EHDAA2:0000981
http://purl.obolibrary.org/obo/UBERON_0006259,UMLS:C1517769
http://purl.obolibrary.org/obo/UBERON_0006259,EMAPA:16799
http://purl.obolibrary.org/obo/UBERON_0006259,NCIT:C34201
http://purl.obolibrary.org/obo/UBERON_0006259,EHDAA:3809
http://purl.obolibrary.org/obo/UBERON_0006259,VHOG:0000806
http://purl.obolibrary.org/obo/GO_0005884,NIF_Subcellular:sao1588493326
http://purl.obolibrary.org/obo/GO_0005884,Wikipedia:Actin
http://purl.obolibrary.org/obo/GO_0005884,FMA:63850
http://purl.obolibrary.org/obo/UBERON_0006435,Wikipedia:Baculum
http://purl.obolibrary.org/obo/UBERON_0006435,EMAPA:29769
http://purl.obolibrary.org/obo/UBERON_0006435,MA:0000406
http://purl.obolibrary.org/obo/UBERON_0006435,SCTID:27962002
http://purl.obolibrary.org/obo/UBERON_0007622,Wikipedia:Pecten_oculi
http://purl.obolibrary.org/obo/UBERON_0019291,HBA:9287
http://purl.obolibrary.org/obo/UBERON_0019291,FMA:83939
http://purl.obolibrary.org/obo/UBERON_0008909,TAO:0001639
http://purl.obolibrary.org/obo/UBERON_0008909,VSAO:0000307
http://purl.obolibrary.org/obo/UBERON_0008909,ZFA:0001629
http://purl.obolibrary.org/obo/UBERON_0008909,AAO:0010777
http://purl.obolibrary.org/obo/UBERON_0001077,XAO:0003102
http://purl.obolibrary.org/obo/UBERON_0001077,AAO:0000698
http://purl.obolibrary.org/obo/UBERON_0001077,MA:0001456
http://purl.obolibrary.org/obo/UBERON_0001077,SCTID:264238006
http://purl.obolibrary.org/obo/UBERON_0001077,Wikipedia:Transverse_process
http://purl.obolibrary.org/obo/UBERON_0001077,FMA:11949
http://purl.obolibrary.org/obo/PR_P22646,UniProtKB:P22646
http://purl.obolibrary.org/obo/UBERON_0010898,Wikipedia:Gastralium
http://purl.obolibrary.org/obo/UBERON_0010898,VSAO:0000127
http://purl.obolibrary.org/obo/UBERON_0002479,MBA:170
http://purl.obolibrary.org/obo/UBERON_0002479,UMLS:C0175292
http://purl.obolibrary.org/obo/UBERON_0002479,BAMS:LGd
http://purl.obolibrary.org/obo/UBERON_0002479,MA:0002775
http://purl.obolibrary.org/obo/UBERON_0002479,neuronames:353
http://purl.obolibrary.org/obo/UBERON_0002479,BM:GLd
http://purl.obolibrary.org/obo/UBERON_0002479,DHBA:10430
http://purl.obolibrary.org/obo/UBERON_0002479,BIRNLEX:1595
http://purl.obolibrary.org/obo/UBERON_0002479,PBA:128013074
http://purl.obolibrary.org/obo/UBERON_0002479,FMA:62214
http://purl.obolibrary.org/obo/UBERON_0002479,HBA:4440
http://purl.obolibrary.org/obo/UBERON_0002479,DMBA:16436
http://purl.obolibrary.org/obo/UBERON_0002479,BAMS:DLG
http://purl.obolibrary.org/obo/UBERON_0002479,EMAPA:35290
http://purl.obolibrary.org/obo/UBERON_0016398,FMA:44310
http://purl.obolibrary.org/obo/UBERON_0016398,SCTID:361109000
http://purl.obolibrary.org/obo/UBERON_2000985,ZFA:0000985
http://purl.obolibrary.org/obo/UBERON_0001264,SCTID:181277001
http://purl.obolibrary.org/obo/UBERON_0001264,EHDAA2:0001367
http://purl.obolibrary.org/obo/UBERON_0001264,EFO:0000855
http://purl.obolibrary.org/obo/UBERON_0001264,MAT:0000075
http://purl.obolibrary.org/obo/UBERON_0001264,ZFA:0000140
http://purl.obolibrary.org/obo/UBERON_0001264,XAO:0000136
http://purl.obolibrary.org/obo/UBERON_0001264,GAID:334
http://purl.obolibrary.org/obo/UBERON_0001264,EMAPA:17503
http://purl.obolibrary.org/obo/UBERON_0001264,VHOG:0000050
http://purl.obolibrary.org/obo/UBERON_0001264,EHDAA:6893
http://purl.obolibrary.org/obo/UBERON_0001264,MESH:D010179
http://purl.obolibrary.org/obo/UBERON_0001264,BTO:0000988
http://purl.obolibrary.org/obo/UBERON_0001264,CALOHA:TS-0736
http://purl.obolibrary.org/obo/UBERON_0001264,FMA:7198
http://purl.obolibrary.org/obo/UBERON_0001264,TAO:0000140
http://purl.obolibrary.org/obo/UBERON_0001264,Wikipedia:Pancreas
http://purl.obolibrary.org/obo/UBERON_0001264,NCIT:C12393
http://purl.obolibrary.org/obo/UBERON_0001264,EV:0100092
http://purl.obolibrary.org/obo/UBERON_0001264,MA:0000120
http://purl.obolibrary.org/obo/UBERON_0001264,AAO:0010112
http://purl.obolibrary.org/obo/UBERON_0001264,MIAA:0000075
http://purl.obolibrary.org/obo/UBERON_0001264,galen:Pancreas
http://purl.obolibrary.org/obo/UBERON_0001264,UMLS:C0030274
http://purl.obolibrary.org/obo/UBERON_0007167,EMAPA:25048
http://purl.obolibrary.org/obo/UBERON_0007167,SCTID:244942007
http://purl.obolibrary.org/obo/UBERON_0007167,FMA:13333
http://purl.obolibrary.org/obo/UBERON_0004177,BTO:0004605
http://purl.obolibrary.org/obo/UBERON_0004177,FMA:7143
http://purl.obolibrary.org/obo/UBERON_0004177,MA:0000747
http://purl.obolibrary.org/obo/UBERON_0004177,SCTID:361338006
http://purl.obolibrary.org/obo/UBERON_0004177,EMAPA:37665
http://purl.obolibrary.org/obo/UBERON_2001581,ZFA:0001581
http://purl.obolibrary.org/obo/CL_0000188,CALOHA:TS-2158
http://purl.obolibrary.org/obo/CL_0000188,ZFA:0009115
http://purl.obolibrary.org/obo/CL_0000188,FMA:9727
http://purl.obolibrary.org/obo/CL_0000188,BTO:0004392
http://purl.obolibrary.org/obo/UBERON_0002889,BAMS:BM
http://purl.obolibrary.org/obo/UBERON_0002889,BIRNLEX:2696
http://purl.obolibrary.org/obo/UBERON_0002889,DMBA:15947
http://purl.obolibrary.org/obo/UBERON_0002889,BAMS:ABM
http://purl.obolibrary.org/obo/UBERON_0002889,MA:0002922
http://purl.obolibrary.org/obo/UBERON_0002889,BAMS:BMA
http://purl.obolibrary.org/obo/UBERON_0002889,FMA:68858
http://purl.obolibrary.org/obo/UBERON_0002889,neuronames:248
http://purl.obolibrary.org/obo/UBERON_0002889,UMLS:C1134422
http://purl.obolibrary.org/obo/UBERON_0002889,MBA:319
http://purl.obolibrary.org/obo/UBERON_0002889,EMAPA:35168
http://purl.obolibrary.org/obo/GO_0032024,Reactome:R-HSA-399997
http://purl.obolibrary.org/obo/UBERON_0004918,FMA:45769
http://purl.obolibrary.org/obo/UBERON_0004918,SCTID:277856008
http://purl.obolibrary.org/obo/UBERON_0004918,Wikipedia:Internal_sphincter_muscle_of_urethra
http://purl.obolibrary.org/obo/UBERON_0005091,VHOG:0000488
http://purl.obolibrary.org/obo/UBERON_0005091,EHDAA2:0001840
http://purl.obolibrary.org/obo/UBERON_0005091,EHDAA:482
http://purl.obolibrary.org/obo/UBERON_0005091,FMA:70321
http://purl.obolibrary.org/obo/UBERON_0005091,EMAPA:16238
http://purl.obolibrary.org/obo/NCBITaxon_10045,GC_ID:1
http://purl.obolibrary.org/obo/UBERON_0010076,FMA:259332
http://purl.obolibrary.org/obo/UBERON_0011022,Wikipedia:Flexor_hallucis_brevis_muscle
http://purl.obolibrary.org/obo/UBERON_0011022,FMA:37449
http://purl.obolibrary.org/obo/UBERON_0011022,EMAPA:36259
http://purl.obolibrary.org/obo/UBERON_0011022,SCTID:181730007
http://purl.obolibrary.org/obo/UBERON_0001650,UMLS:C0020614
http://purl.obolibrary.org/obo/UBERON_0001650,MA:0001094
http://purl.obolibrary.org/obo/UBERON_0001650,NCIT:C12732
http://purl.obolibrary.org/obo/UBERON_0001650,BTO:0003386
http://purl.obolibrary.org/obo/UBERON_0001650,AAO:0010477
http://purl.obolibrary.org/obo/UBERON_0001650,MESH:D007002
http://purl.obolibrary.org/obo/UBERON_0001650,BIRNLEX:820
http://purl.obolibrary.org/obo/UBERON_0001650,FMA:50871
http://purl.obolibrary.org/obo/UBERON_0001650,Wikipedia:Hypoglossal_nerve
http://purl.obolibrary.org/obo/UBERON_0001650,BAMS:12n
http://purl.obolibrary.org/obo/UBERON_0001650,BAMS:XIIn
http://purl.obolibrary.org/obo/UBERON_0001650,EMAPA:17269
http://purl.obolibrary.org/obo/UBERON_0001650,VHOG:0000693
http://purl.obolibrary.org/obo/UBERON_0001650,EHDAA2:0000798
http://purl.obolibrary.org/obo/UBERON_0001650,GAID:828
http://purl.obolibrary.org/obo/UBERON_0001650,neuronames:704
http://purl.obolibrary.org/obo/UBERON_0001650,SCTID:362471008
http://purl.obolibrary.org/obo/UBERON_0001650,MBA:813
http://purl.obolibrary.org/obo/UBERON_0001650,XAO:0004215
http://purl.obolibrary.org/obo/UBERON_0001650,BAMS:nXII
http://purl.obolibrary.org/obo/UBERON_0001650,EHDAA:2859
http://purl.obolibrary.org/obo/CL_0000446,BTO:0004712
http://purl.obolibrary.org/obo/CL_0000446,FMA:69078
http://purl.obolibrary.org/obo/CL_0000446,CALOHA:TS-2140
http://purl.obolibrary.org/obo/UBERON_0005427,ZFA:0001688
http://purl.obolibrary.org/obo/UBERON_0005427,TAO:0002188
http://purl.obolibrary.org/obo/UBERON_0008803,SCTID:181472009
http://purl.obolibrary.org/obo/UBERON_0008803,FMA:24759
http://purl.obolibrary.org/obo/UBERON_0008994,BTO:0003791
http://purl.obolibrary.org/obo/UBERON_0038698,FMA:277310
http://purl.obolibrary.org/obo/UBERON_0003469,MA:0001804
http://purl.obolibrary.org/obo/UBERON_0003469,EMAPA:37569
http://purl.obolibrary.org/obo/UBERON_0001195,UMLS:C0226319
http://purl.obolibrary.org/obo/UBERON_0001195,Wikipedia:Inferior_pancreaticoduodenal_artery
http://purl.obolibrary.org/obo/UBERON_0001195,EMAPA:37086
http://purl.obolibrary.org/obo/UBERON_0001195,MA:0002014
http://purl.obolibrary.org/obo/UBERON_0001195,NCIT:C32786
http://purl.obolibrary.org/obo/UBERON_0001195,FMA:14805
http://purl.obolibrary.org/obo/UBERON_0001195,SCTID:244273004
http://purl.obolibrary.org/obo/UBERON_2005098,ZFA:0005098
http://purl.obolibrary.org/obo/UBERON_0006845,ZFA:0005269
http://purl.obolibrary.org/obo/UBERON_0006845,TAO:0002135
http://purl.obolibrary.org/obo/UBERON_0006845,BTO:0004642
http://purl.obolibrary.org/obo/UBERON_0006845,FMA:74997
http://purl.obolibrary.org/obo/CL_1000718,KUPO:0001134
http://purl.obolibrary.org/obo/UBERON_0035895,MBA:409
http://purl.obolibrary.org/obo/UBERON_0002590,UMLS:C0228280
http://purl.obolibrary.org/obo/UBERON_0002590,BM:Tel-PRP
http://purl.obolibrary.org/obo/UBERON_0002590,Wikipedia:Prepyriform_area
http://purl.obolibrary.org/obo/UBERON_0002590,neuronames:165
http://purl.obolibrary.org/obo/UBERON_0002590,DHBA:266441677
http://purl.obolibrary.org/obo/UBERON_0002590,SCTID:369104008
http://purl.obolibrary.org/obo/UBERON_0002590,BIRNLEX:1097
http://purl.obolibrary.org/obo/UBERON_0002590,MBA:961
http://purl.obolibrary.org/obo/UBERON_0002590,FMA:62484
http://purl.obolibrary.org/obo/UBERON_0002590,DHBA:13229
http://purl.obolibrary.org/obo/UBERON_0038002,FMA:234390
http://purl.obolibrary.org/obo/UBERON_0014790,FMA:54813
http://purl.obolibrary.org/obo/UBERON_0014790,Wikipedia:Lingual_septum
http://purl.obolibrary.org/obo/UBERON_0014790,SCTID:368727001
http://purl.obolibrary.org/obo/UBERON_0014790,EMAPA:18274
http://purl.obolibrary.org/obo/UBERON_2000835,ZFA:0000835
http://purl.obolibrary.org/obo/UBERON_0000437,FMA:231559
http://purl.obolibrary.org/obo/UBERON_0000437,BTO:0002498
http://purl.obolibrary.org/obo/CL_0000038,ZFA:0009015
http://purl.obolibrary.org/obo/CL_0000038,BTO:0004911
http://purl.obolibrary.org/obo/UBERON_0002739,GAID:663
http://purl.obolibrary.org/obo/UBERON_0002739,BTO:0002453
http://purl.obolibrary.org/obo/UBERON_0002739,MESH:D020645
http://purl.obolibrary.org/obo/UBERON_0002739,BAMS:MD
http://purl.obolibrary.org/obo/UBERON_0002739,EV:0100200
http://purl.obolibrary.org/obo/UBERON_0002739,Wikipedia:Medial_dorsal_nucleus
http://purl.obolibrary.org/obo/UBERON_0002739,BM:Die-Th-MD
http://purl.obolibrary.org/obo/UBERON_0002739,EMAPA:35296
http://purl.obolibrary.org/obo/UBERON_0002739,FMA:62156
http://purl.obolibrary.org/obo/UBERON_0002739,DHBA:10398
http://purl.obolibrary.org/obo/UBERON_0002739,neuronames:312
http://purl.obolibrary.org/obo/UBERON_0002739,MA:0000863
http://purl.obolibrary.org/obo/UBERON_0002739,SCTID:279149008
http://purl.obolibrary.org/obo/UBERON_0002739,HBA:4401
http://purl.obolibrary.org/obo/UBERON_0002739,NCIT:C32480
http://purl.obolibrary.org/obo/UBERON_0002739,BAMS:MED
http://purl.obolibrary.org/obo/UBERON_0002739,MBA:362
http://purl.obolibrary.org/obo/UBERON_0002739,BAMS:MTh
http://purl.obolibrary.org/obo/UBERON_0002739,UMLS:C0228329
http://purl.obolibrary.org/obo/UBERON_0002739,BIRNLEX:1543
http://purl.obolibrary.org/obo/UBERON_0035927,HBA:9370
http://purl.obolibrary.org/obo/UBERON_0035927,SCTID:314145001
http://purl.obolibrary.org/obo/UBERON_0019206,EMAPA:35869
http://purl.obolibrary.org/obo/UBERON_0019206,MA:0003178
http://purl.obolibrary.org/obo/UBERON_0001938,UMLS:C1289570
http://purl.obolibrary.org/obo/UBERON_0001938,UMLS:C0152357
http://purl.obolibrary.org/obo/UBERON_0001938,HBA:4675
http://purl.obolibrary.org/obo/UBERON_0001938,FMA:62341
http://purl.obolibrary.org/obo/UBERON_0001938,neuronames:413
http://purl.obolibrary.org/obo/UBERON_0001938,EV:0100239
http://purl.obolibrary.org/obo/UBERON_0001938,BTO:0004009
http://purl.obolibrary.org/obo/UBERON_0001938,BIRNLEX:1460
http://purl.obolibrary.org/obo/UBERON_0001938,MA:0000850
http://purl.obolibrary.org/obo/UBERON_0001938,EMAPA:35481
http://purl.obolibrary.org/obo/UBERON_0001938,MBA:210
http://purl.obolibrary.org/obo/UBERON_0001938,DMBA:15734
http://purl.obolibrary.org/obo/UBERON_0001938,DHBA:10502
http://purl.obolibrary.org/obo/UBERON_0001938,SCTID:369143007
http://purl.obolibrary.org/obo/UBERON_0001938,BAMS:LM
http://purl.obolibrary.org/obo/UBERON_6005378,FBbt:00005378
http://purl.obolibrary.org/obo/UBERON_0006594,SCTID:300350000
http://purl.obolibrary.org/obo/UBERON_0006594,BTO:0002814
http://purl.obolibrary.org/obo/CHEBI_167164,Wikipedia:Mineral_(nutrient)
http://purl.obolibrary.org/obo/UBERON_0005397,VHOG:0000230
http://purl.obolibrary.org/obo/UBERON_0005397,NCIT:C49331
http://purl.obolibrary.org/obo/UBERON_0005397,MA:0000814
http://purl.obolibrary.org/obo/UBERON_0005397,FMA:83981
http://purl.obolibrary.org/obo/UBERON_0005397,UMLS:C1707346
http://purl.obolibrary.org/obo/UBERON_0005397,EMAPA:32661
